BNBBUSD,BNBBTC,BNBETH,BTCBUSD,DOGEBUSD,DOGEBTC,ETHBUSD,ETHBTC
373.60000000,0.00847200,0.12050000,44093.58000000,0.21450000,0.00000487,3101.58000000,0.07035700
373.30000000,0.00847500,0.12040000,44047.76000000,0.21490000,0.00000488,3098.33000000,0.07034200
370.70000000,0.00844500,0.12040000,43888.47000000,0.21240000,0.00000485,3077.93000000,0.07013100
368.50000000,0.00845500,0.12060000,43588.00000000,0.21030000,0.00000482,3052.82000000,0.07005600
367.20000000,0.00845300,0.12130000,43443.00000000,0.20850000,0.00000480,3028.55000000,0.06973400
366.20000000,0.00843500,0.12120000,43405.29000000,0.20820000,0.00000479,3020.21000000,0.06958800
363.70000000,0.00842300,0.12140000,43200.00000000,0.20650000,0.00000478,2995.01000000,0.06933700
362.40000000,0.00841900,0.12130000,43060.33000000,0.20700000,0.00000481,2992.25000000,0.06947900
367.10000000,0.00840800,0.12020000,43676.49000000,0.20890000,0.00000479,3054.99000000,0.06994100
368.50000000,0.00840600,0.12010000,43841.72000000,0.21070000,0.00000480,3071.93000000,0.07007400
367.40000000,0.00838800,0.12020000,43793.62000000,0.21110000,0.00000483,3058.49000000,0.06983500
365.70000000,0.00837700,0.12040000,43630.96000000,0.21020000,0.00000481,3038.76000000,0.06963300
364.60000000,0.00840200,0.12120000,43412.14000000,0.20940000,0.00000482,3010.16000000,0.06934700
365.50000000,0.00839400,0.12100000,43530.51000000,0.21000000,0.00000483,3018.66000000,0.06934000
367.00000000,0.00839800,0.12110000,43691.75000000,0.21110000,0.00000484,3027.85000000,0.06931200
367.80000000,0.00840700,0.12090000,43739.80000000,0.21170000,0.00000485,3040.01000000,0.06951100
368.60000000,0.00842600,0.12130000,43757.67000000,0.21190000,0.00000485,3039.71000000,0.06944600
366.30000000,0.00842100,0.12140000,43506.53000000,0.21190000,0.00000487,3016.64000000,0.06932900
369.40000000,0.00845100,0.12150000,43704.75000000,0.21340000,0.00000489,3036.78000000,0.06951000
370.10000000,0.00845600,0.12160000,43765.69000000,0.21420000,0.00000490,3044.93000000,0.06956200
368.90000000,0.00843500,0.12150000,43741.79000000,0.21370000,0.00000489,3035.68000000,0.06940100
364.60000000,0.00841300,0.12190000,43332.71000000,0.21000000,0.00000485,2992.62000000,0.06906200
362.50000000,0.00839100,0.12180000,43216.90000000,0.20850000,0.00000483,2977.03000000,0.06888200
359.40000000,0.00842500,0.12160000,42660.59000000,0.20610000,0.00000483,2955.30000000,0.06927400
360.20000000,0.00844700,0.12200000,42647.99000000,0.20660000,0.00000485,2954.99000000,0.06928500
364.00000000,0.00846200,0.12230000,43010.83000000,0.20860000,0.00000485,2976.58000000,0.06920000
355.30000000,0.00845200,0.12270000,42052.73000000,0.20300000,0.00000482,2895.08000000,0.06882200
350.20000000,0.00853000,0.12200000,41065.74000000,0.20160000,0.00000491,2868.91000000,0.06987600
354.70000000,0.00846600,0.12210000,41906.10000000,0.20340000,0.00000485,2907.69000000,0.06938000
351.20000000,0.00843200,0.12190000,41656.27000000,0.20170000,0.00000485,2881.37000000,0.06917800
351.50000000,0.00844500,0.12200000,41620.01000000,0.20210000,0.00000486,2882.10000000,0.06924100
357.30000000,0.00847000,0.12250000,42204.24000000,0.20530000,0.00000486,2915.94000000,0.06909600
362.00000000,0.00849800,0.12130000,42610.68000000,0.20960000,0.00000492,2988.53000000,0.07012400
362.90000000,0.00849100,0.12120000,42751.22000000,0.20970000,0.00000490,2991.11000000,0.06998000
365.00000000,0.00851400,0.12100000,42871.21000000,0.21050000,0.00000491,3020.50000000,0.07044100
364.50000000,0.00853600,0.12100000,42692.05000000,0.20990000,0.00000491,3013.01000000,0.07058000
365.30000000,0.00854600,0.12130000,42748.57000000,0.21050000,0.00000492,3012.18000000,0.07047200
365.90000000,0.00853300,0.12130000,42887.21000000,0.21060000,0.00000492,3016.45000000,0.07035000
366.90000000,0.00854300,0.12160000,42948.14000000,0.21100000,0.00000492,3018.21000000,0.07027700
366.30000000,0.00854300,0.12180000,42875.52000000,0.21040000,0.00000491,3008.38000000,0.07015800
364.80000000,0.00853500,0.12160000,42740.45000000,0.20960000,0.00000490,3001.18000000,0.07022600
363.40000000,0.00851700,0.12130000,42669.29000000,0.20850000,0.00000489,2997.27000000,0.07026200
363.30000000,0.00854300,0.12140000,42536.69000000,0.20780000,0.00000488,2994.58000000,0.07040700
361.40000000,0.00853700,0.12130000,42349.96000000,0.20730000,0.00000490,2977.37000000,0.07030400
359.60000000,0.00850300,0.12140000,42304.41000000,0.20620000,0.00000488,2965.62000000,0.07011200
360.80000000,0.00850400,0.12120000,42418.09000000,0.20670000,0.00000488,2974.55000000,0.07012100
358.50000000,0.00847000,0.12070000,42341.31000000,0.20550000,0.00000486,2967.66000000,0.07008800
358.10000000,0.00845300,0.12060000,42370.34000000,0.20560000,0.00000485,2967.47000000,0.07003300
359.20000000,0.00846200,0.12080000,42442.86000000,0.20610000,0.00000486,2974.23000000,0.07007300
360.20000000,0.00846900,0.12040000,42547.96000000,0.20660000,0.00000486,2994.04000000,0.07036600
362.90000000,0.00850500,0.12030000,42667.53000000,0.20780000,0.00000487,3012.45000000,0.07060700
364.20000000,0.00850800,0.12050000,42834.15000000,0.20820000,0.00000487,3022.49000000,0.07057300
365.50000000,0.00852400,0.12040000,42876.21000000,0.20860000,0.00000487,3034.68000000,0.07078000
365.50000000,0.00852500,0.12040000,42889.71000000,0.20840000,0.00000486,3037.55000000,0.07084500
366.10000000,0.00853500,0.12010000,42891.50000000,0.20850000,0.00000486,3044.80000000,0.07098600
366.70000000,0.00854200,0.12040000,42925.93000000,0.20900000,0.00000487,3045.31000000,0.07094900
367.50000000,0.00852300,0.12060000,43117.97000000,0.20940000,0.00000486,3045.81000000,0.07065000
370.00000000,0.00854600,0.12030000,43291.50000000,0.21010000,0.00000486,3073.43000000,0.07098500
369.20000000,0.00855800,0.12030000,43124.40000000,0.20980000,0.00000487,3066.83000000,0.07111600
370.40000000,0.00857100,0.12070000,43228.29000000,0.21080000,0.00000487,3070.74000000,0.07102900
371.70000000,0.00857300,0.12060000,43357.01000000,0.21130000,0.00000487,3081.18000000,0.07107300
372.00000000,0.00860100,0.12100000,43263.52000000,0.21100000,0.00000488,3076.33000000,0.07110500
372.10000000,0.00861600,0.12120000,43188.01000000,0.21090000,0.00000489,3069.90000000,0.07107400
372.30000000,0.00861500,0.12150000,43221.33000000,0.21070000,0.00000488,3064.16000000,0.07090400
371.80000000,0.00859500,0.12160000,43256.82000000,0.21090000,0.00000487,3056.51000000,0.07065200
370.70000000,0.00859400,0.12150000,43146.48000000,0.21020000,0.00000488,3050.37000000,0.07069700
370.10000000,0.00858100,0.12150000,43126.87000000,0.21010000,0.00000487,3046.14000000,0.07062800
370.30000000,0.00857200,0.12120000,43200.00000000,0.21030000,0.00000487,3054.51000000,0.07070100
372.00000000,0.00858400,0.12110000,43357.70000000,0.21140000,0.00000488,3072.65000000,0.07086600
373.80000000,0.00860400,0.12130000,43441.10000000,0.21270000,0.00000490,3081.71000000,0.07093600
372.30000000,0.00859800,0.12170000,43306.29000000,0.21170000,0.00000489,3060.10000000,0.07067100
374.50000000,0.00861300,0.12150000,43502.48000000,0.21290000,0.00000490,3084.73000000,0.07090600
374.80000000,0.00863400,0.12200000,43422.21000000,0.21310000,0.00000490,3072.60000000,0.07075700
372.70000000,0.00861300,0.12170000,43286.07000000,0.21250000,0.00000490,3062.26000000,0.07074800
373.80000000,0.00862100,0.12180000,43361.00000000,0.21480000,0.00000495,3067.85000000,0.07075700
372.80000000,0.00861000,0.12220000,43297.65000000,0.21520000,0.00000498,3050.20000000,0.07044200
371.60000000,0.00860500,0.12250000,43191.21000000,0.21480000,0.00000498,3034.61000000,0.07025000
370.20000000,0.00858500,0.12240000,43120.00000000,0.21490000,0.00000498,3024.09000000,0.07013300
368.60000000,0.00858200,0.12210000,42940.78000000,0.21330000,0.00000497,3018.00000000,0.07028400
370.40000000,0.00859900,0.12230000,43097.86000000,0.21380000,0.00000496,3031.31000000,0.07033600
371.30000000,0.00859800,0.12190000,43188.67000000,0.21410000,0.00000496,3048.89000000,0.07059300
369.50000000,0.00856900,0.12190000,43131.90000000,0.21340000,0.00000495,3031.75000000,0.07029300
365.30000000,0.00858300,0.12190000,42592.70000000,0.21140000,0.00000497,3001.34000000,0.07046300
366.80000000,0.00859900,0.12200000,42689.12000000,0.21190000,0.00000497,3008.13000000,0.07047400
365.20000000,0.00857400,0.12210000,42580.75000000,0.21050000,0.00000494,2990.02000000,0.07023200
365.70000000,0.00862000,0.12230000,42425.83000000,0.21050000,0.00000496,2990.09000000,0.07048700
367.00000000,0.00861600,0.12230000,42608.90000000,0.21010000,0.00000493,3002.89000000,0.07047700
366.80000000,0.00860000,0.12200000,42651.14000000,0.21020000,0.00000492,3009.37000000,0.07055300
369.30000000,0.00856700,0.12170000,43116.13000000,0.21220000,0.00000491,3034.99000000,0.07038100
369.80000000,0.00858800,0.12190000,43078.42000000,0.21320000,0.00000494,3035.76000000,0.07046500
368.20000000,0.00856300,0.12180000,43011.72000000,0.21170000,0.00000492,3023.79000000,0.07029600
368.30000000,0.00855900,0.12200000,43038.97000000,0.21080000,0.00000490,3019.87000000,0.07018900
364.60000000,0.00855200,0.12250000,42628.70000000,0.20890000,0.00000490,2977.79000000,0.06985100
362.80000000,0.00855000,0.12330000,42441.67000000,0.20790000,0.00000491,2943.65000000,0.06936900
361.40000000,0.00853600,0.12400000,42337.30000000,0.20780000,0.00000491,2915.28000000,0.06886600
360.70000000,0.00856400,0.12310000,42124.13000000,0.20700000,0.00000492,2929.04000000,0.06952900
359.00000000,0.00857900,0.12380000,41847.51000000,0.20650000,0.00000494,2900.61000000,0.06932200
357.80000000,0.00858500,0.12340000,41691.70000000,0.20630000,0.00000496,2898.63000000,0.06951900
360.10000000,0.00851100,0.12340000,42326.53000000,0.20780000,0.00000492,2921.20000000,0.06898500
360.80000000,0.00851200,0.12370000,42386.11000000,0.20780000,0.00000490,2917.28000000,0.06884000
358.80000000,0.00849700,0.12340000,42218.45000000,0.20720000,0.00000491,2906.93000000,0.06885300
358.90000000,0.00850700,0.12380000,42196.78000000,0.20760000,0.00000492,2899.00000000,0.06871100
356.30000000,0.00852600,0.12400000,41769.74000000,0.20590000,0.00000493,2869.53000000,0.06870200
356.70000000,0.00850400,0.12390000,41950.31000000,0.20680000,0.00000493,2878.34000000,0.06861900
359.70000000,0.00850200,0.12400000,42296.01000000,0.20980000,0.00000496,2898.04000000,0.06852500
357.00000000,0.00849700,0.12370000,42006.67000000,0.20870000,0.00000497,2886.09000000,0.06871100
353.60000000,0.00846600,0.12400000,41761.87000000,0.20680000,0.00000495,2848.41000000,0.06822100
352.30000000,0.00846600,0.12340000,41606.25000000,0.20570000,0.00000494,2853.91000000,0.06858800
349.80000000,0.00849900,0.12510000,41185.51000000,0.20410000,0.00000495,2797.46000000,0.06793800
347.40000000,0.00848700,0.12550000,40932.64000000,0.20150000,0.00000493,2767.20000000,0.06758800
344.90000000,0.00855200,0.12650000,40336.83000000,0.20030000,0.00000496,2724.00000000,0.06752900
349.50000000,0.00852700,0.12540000,40973.68000000,0.20510000,0.00000500,2785.01000000,0.06794200
354.40000000,0.00849000,0.12390000,41757.94000000,0.20780000,0.00000498,2859.50000000,0.06851700
352.30000000,0.00851000,0.12490000,41377.14000000,0.20590000,0.00000497,2819.11000000,0.06811000
354.20000000,0.00853800,0.12550000,41464.80000000,0.20600000,0.00000496,2822.40000000,0.06805800
350.80000000,0.00851800,0.12610000,41177.92000000,0.20320000,0.00000493,2779.59000000,0.06750600
348.30000000,0.00849100,0.12620000,41038.34000000,0.20180000,0.00000492,2757.61000000,0.06720100
345.20000000,0.00852800,0.12670000,40512.93000000,0.19920000,0.00000492,2723.76000000,0.06724500
346.90000000,0.00849600,0.12590000,40809.79000000,0.20060000,0.00000491,2753.42000000,0.06744800
345.90000000,0.00851500,0.12570000,40611.91000000,0.20000000,0.00000493,2749.12000000,0.06770200
343.10000000,0.00851000,0.12580000,40325.67000000,0.19830000,0.00000491,2728.67000000,0.06766300
344.50000000,0.00845800,0.12450000,40724.57000000,0.20080000,0.00000494,2765.58000000,0.06791000
350.80000000,0.00848700,0.12450000,41313.77000000,0.20440000,0.00000495,2819.71000000,0.06820600
349.50000000,0.00849900,0.12530000,41127.28000000,0.20340000,0.00000494,2789.86000000,0.06784700
343.20000000,0.00843400,0.12490000,40699.44000000,0.20050000,0.00000493,2747.94000000,0.06752500
346.60000000,0.00845300,0.12490000,41012.95000000,0.20220000,0.00000493,2774.57000000,0.06764300
351.50000000,0.00841700,0.12380000,41768.61000000,0.20550000,0.00000491,2837.42000000,0.06792400
354.50000000,0.00842300,0.12420000,42101.69000000,0.20700000,0.00000491,2852.16000000,0.06774900
354.90000000,0.00842100,0.12390000,42155.93000000,0.20690000,0.00000491,2862.77000000,0.06790500
354.90000000,0.00841000,0.12370000,42196.03000000,0.20750000,0.00000491,2868.85000000,0.06799100
354.20000000,0.00839600,0.12350000,42205.03000000,0.20690000,0.00000490,2869.12000000,0.06797200
352.70000000,0.00840700,0.12360000,41948.77000000,0.20550000,0.00000490,2855.62000000,0.06807500
354.20000000,0.00841000,0.12370000,42115.25000000,0.20610000,0.00000489,2864.47000000,0.06801200
353.30000000,0.00840400,0.12340000,42031.09000000,0.20570000,0.00000489,2860.37000000,0.06805500
354.00000000,0.00838300,0.12310000,42224.05000000,0.20610000,0.00000488,2877.14000000,0.06813400
354.20000000,0.00839100,0.12330000,42205.06000000,0.20560000,0.00000487,2870.42000000,0.06801400
354.40000000,0.00840200,0.12320000,42200.75000000,0.20430000,0.00000484,2878.78000000,0.06824200
353.40000000,0.00840200,0.12320000,42065.92000000,0.20270000,0.00000481,2868.11000000,0.06818600
353.40000000,0.00838300,0.12310000,42141.10000000,0.20330000,0.00000483,2871.06000000,0.06811000
352.00000000,0.00837600,0.12340000,42024.20000000,0.20260000,0.00000483,2851.12000000,0.06784300
350.40000000,0.00836800,0.12340000,41863.62000000,0.20230000,0.00000483,2838.56000000,0.06781100
350.80000000,0.00837700,0.12350000,41897.88000000,0.20290000,0.00000485,2843.92000000,0.06787200
353.00000000,0.00839500,0.12350000,42041.68000000,0.20430000,0.00000485,2856.09000000,0.06792200
354.80000000,0.00840900,0.12290000,42171.90000000,0.21060000,0.00000500,2884.98000000,0.06842600
352.00000000,0.00841200,0.12330000,41860.07000000,0.20730000,0.00000496,2855.22000000,0.06820500
354.40000000,0.00843400,0.12340000,42023.74000000,0.20900000,0.00000498,2873.74000000,0.06839100
353.00000000,0.00840500,0.12320000,42006.77000000,0.20680000,0.00000493,2864.82000000,0.06818600
354.00000000,0.00840700,0.12290000,42102.11000000,0.20860000,0.00000496,2880.38000000,0.06841900
356.90000000,0.00843900,0.12250000,42292.34000000,0.20990000,0.00000496,2913.04000000,0.06888200
358.50000000,0.00847100,0.12230000,42333.09000000,0.21120000,0.00000500,2930.55000000,0.06923400
357.50000000,0.00846600,0.12240000,42207.85000000,0.20970000,0.00000497,2919.76000000,0.06917900
357.80000000,0.00846600,0.12240000,42263.05000000,0.20920000,0.00000495,2922.01000000,0.06913500
361.30000000,0.00848200,0.12250000,42591.20000000,0.21190000,0.00000498,2949.88000000,0.06926900
361.70000000,0.00850000,0.12280000,42548.89000000,0.21190000,0.00000498,2943.00000000,0.06916700
361.50000000,0.00850700,0.12240000,42482.94000000,0.21130000,0.00000498,2951.16000000,0.06946400
359.60000000,0.00848900,0.12260000,42386.36000000,0.21010000,0.00000495,2933.72000000,0.06921700
359.10000000,0.00848300,0.12260000,42324.41000000,0.20940000,0.00000495,2926.55000000,0.06913800
359.40000000,0.00849600,0.12270000,42293.58000000,0.20940000,0.00000496,2927.51000000,0.06922100
359.70000000,0.00852100,0.12310000,42207.36000000,0.20910000,0.00000496,2920.27000000,0.06919600
360.60000000,0.00852100,0.12310000,42322.56000000,0.20980000,0.00000496,2930.00000000,0.06922400
360.40000000,0.00853600,0.12290000,42216.73000000,0.20970000,0.00000496,2930.36000000,0.06943100
362.10000000,0.00854200,0.12300000,42393.37000000,0.21070000,0.00000498,2945.34000000,0.06947400
362.20000000,0.00856000,0.12340000,42295.67000000,0.21020000,0.00000497,2933.72000000,0.06936400
361.10000000,0.00855600,0.12330000,42196.42000000,0.20940000,0.00000496,2927.25000000,0.06937600
359.40000000,0.00856000,0.12340000,41988.87000000,0.20850000,0.00000497,2912.45000000,0.06936700
361.30000000,0.00857000,0.12320000,42166.93000000,0.21000000,0.00000498,2930.74000000,0.06951100
360.90000000,0.00856400,0.12340000,42131.70000000,0.20960000,0.00000497,2924.01000000,0.06942000
359.40000000,0.00855300,0.12320000,42023.39000000,0.20900000,0.00000498,2915.80000000,0.06938200
357.20000000,0.00853100,0.12370000,41873.84000000,0.20790000,0.00000496,2886.73000000,0.06893600
357.50000000,0.00852300,0.12350000,41939.71000000,0.20830000,0.00000496,2895.28000000,0.06903100
356.70000000,0.00851300,0.12380000,41918.20000000,0.20730000,0.00000495,2885.56000000,0.06882500
357.60000000,0.00851300,0.12360000,41990.48000000,0.20780000,0.00000495,2892.82000000,0.06888500
358.70000000,0.00852100,0.12340000,42097.30000000,0.20910000,0.00000496,2904.11000000,0.06898800
360.00000000,0.00853300,0.12330000,42192.62000000,0.20990000,0.00000497,2920.22000000,0.06921900
362.80000000,0.00854500,0.12250000,42461.55000000,0.21110000,0.00000497,2962.71000000,0.06975600
360.90000000,0.00854000,0.12270000,42258.49000000,0.20990000,0.00000496,2938.50000000,0.06952600
360.30000000,0.00854600,0.12290000,42160.99000000,0.20970000,0.00000498,2933.49000000,0.06957100
362.50000000,0.00855300,0.12280000,42377.31000000,0.21090000,0.00000497,2950.00000000,0.06960800
362.50000000,0.00854400,0.12280000,42438.49000000,0.21140000,0.00000497,2951.36000000,0.06954200
362.30000000,0.00852200,0.12280000,42513.20000000,0.21140000,0.00000497,2950.24000000,0.06939700
363.20000000,0.00853700,0.12330000,42547.96000000,0.21150000,0.00000498,2945.54000000,0.06923700
363.10000000,0.00857600,0.12360000,42327.37000000,0.21110000,0.00000498,2934.54000000,0.06933500
